index,count,hate_speech,offensive_language,neither,class,tweet,clean_tweet
421,3,3,0,0,0,"@AntonioFrench The ""You&#8217;re going 2have 2 KILL crackers &amp; their babies&#8221; New Black Panthers #CredibilityShot #FergusonRiot #Justice4MikeBrown",the you 8217 re going 2have 2 kill crackers amp their babies 8221 new black panthers credibilityshot fergusonriot justice4mikebrown
422,3,2,1,0,0,@Arbogucci guys not supposed to get their ass sucked queer,guys not supposed to get their ass sucked queer
423,3,2,0,1,0,"@Aryanliving Welcome to the movement. Anyone who gets even minor publicity is a queer, fed, or jew (well, according to the internet).",welcome to the movement anyone who gets even minor publicity is a queer fed or jew well according to the internet
424,3,2,1,0,0,@AtBlackface @MrMooncricket @UncleUnco @BobbyBotsods @FuckTheMallcops @RacistNegro69 ape? Fuck u broke ass racist,ape fuck u broke ass racist
425,3,2,1,0,0,@AustinG1135 I do not like talking to you faggot and I did but in a nicely way fag,i do not like talking to you faggot and i did but in a nicely way fag
426,3,2,1,0,0,"@AustinG1135 answer my snapchat faggot 
#butthurt",answer my snapchat faggot butthurt
427,3,2,1,0,0,@AyeFuckWoody @coryburgess87 do i literally eat asshole for a living? is that what i actually do faggot? You seem a little confused..,do i literally eat asshole for a living is that what i actually do faggot you seem a little confused
428,3,2,1,0,0,"@BGALLY17 so ur faggot teammate @BrandonPrust8 hits someone late like that and U say he's yapping and yelling, u guys def 69 in the room",so ur faggot teammate hits someone late like that and u say he s yapping and yelling u guys def 69 in the room
429,3,2,1,0,0,@BarackObama @MarchForInnov send them damn beaners back where they belong n the US aint it,send them damn beaners back where they belong n the us aint it
430,3,2,1,0,0,@Barbod6FCB @_cblaze @ODDBEAST cracker jack shut the fuck up,cblaze cracker jack shut the fuck up
431,3,2,1,0,0,@BeyondTomcat you'd like that wouldn't you fag,you d like that wouldn t you fag
432,3,2,1,0,0,@Bidenshairplugs He looks like a fag and his time line is boring Zzzzzz,he looks like a fag and his time line is boring zzzzzz
433,3,3,0,0,0,@BillionaireCrow @Neelahrelates your what's wrong with the white race you fuckin coon slaying piece of poop please die alone,your what s wrong with the white race you fuckin coon slaying piece of poop please die alone
434,3,2,1,0,0,@Blackman38Tide lmfao go to bed whitey &#128129;,lmfao go to bed whitey 128129
435,3,2,1,0,0,@BloggerBoxing @rianscalia pass the Fosters faggot,pass the fosters faggot
436,3,2,1,0,0,@BloggerBoxing yea....what did it do for Maidana? It made him a greedy faggot loser. Atleast Broner is black...,yea what did it do for maidana it made him a greedy faggot loser atleast broner is black
437,3,2,1,0,0,@BossAce555 @Sounds_good_bro @BloggerBoxing yea u stupid faggot. I'm not leaving till like 5-6pm. Want a ride?,good bro yea u stupid faggot i m not leaving till like 5 6pm want a ride
438,3,2,0,1,0,@BossMelle never followed him ignorant monkey,never followed him ignorant monkey
439,3,3,0,0,0,@BraxCity29 @maria_obregon_g @sophia_freeman1 3/4 of a citizen. I said it for you maria you spic,obregon g freeman1 3 4 of a citizen i said it for you maria you spic
440,3,2,1,0,0,@BreeOlson @Gingerbeard66 your a nasty nigger whore,your a nasty nigger whore
441,3,3,0,0,0,@Brenddan_ they said some bullshit. Damn niggers,they said some bullshit damn niggers
442,3,2,1,0,0,@Brenddan_ wow!!! Are you comin back up here? &#128514;&#128514;&#128514;&#128514; they some bitch niggas,wow are you comin back up here 128514 128514 128514 128514 they some bitch niggas
443,3,2,1,0,0,@Briana_Rashae I'd like to rape the bitch that posted that.,rashae i d like to rape the bitch that posted that
444,3,2,1,0,0,"@Brice2254 Fuck you, faggot.",fuck you faggot
445,3,2,1,0,0,@Brizgotti These new nigga hipster hypebeasts love all these faggot ass bright colors and Nike keeps giving them what they want smh,these new nigga hipster hypebeasts love all these faggot ass bright colors and nike keeps giving them what they want smh
446,3,3,0,0,0,@Buckm00se @letsargueboxing sand nigger ran over some Kidd,sand nigger ran over some kidd
447,3,3,0,0,0,@Buckm00se I don't like the sand nigger but it's entertaining like 6 knockdowns,i don t like the sand nigger but it s entertaining like 6 knockdowns
448,3,2,1,0,0,@Buckm00se Joe Cortez is the ultimate faggot that fight proved it,joe cortez is the ultimate faggot that fight proved it
449,3,2,1,0,0,@Buckm00se all us beaners were pissed like robert when the jew ref stopped it,all us beaners were pissed like robert when the jew ref stopped it
450,3,2,1,0,0,@Buckm00se true sand niggers &amp; bum Brits claim he's a ATG hall of fame legend smh,true sand niggers amp bum brits claim he s a atg hall of fame legend smh
451,3,2,0,1,0,@CBSThisMorning @charlierose racist @NorahODonnell tx trash racist why wld u intvw @MittRomney n ask racist questions itwas so disrespectful,racist tx trash racist why wld u intvw n ask racist questions itwas so disrespectful
452,3,3,0,0,0,"@CHARLESBARRKLEY hey Sir house nigger, uncle tom aren't you from grand ole Mississippi, I rest my case!",hey sir house nigger uncle tom aren t you from grand ole mississippi i rest my case
453,3,3,0,0,0,@Campos_uli is a fag #hesgay,uli is a fag hesgay
454,3,2,1,0,0,@CarelessOne92 you styl gotta get dem tweets off my nig,you styl gotta get dem tweets off my nig
455,3,3,0,0,0,@ChaleCarlo5 fuck outta here and go put some more trash ass ink on your faggot ass self pussy,fuck outta here and go put some more trash ass ink on your faggot ass self pussy
456,3,3,0,0,0,@ChaleCarlo5 stay talking defending your fuckboy ass boyfriend or what? go suck him off while youre at it faggot,stay talking defending your fuckboy ass boyfriend or what go suck him off while youre at it faggot
457,3,2,1,0,0,@ChandailBailey @SteeZeyFLOW @HunturPls you need to accept the fact that you're both hipster faggots.,you need to accept the fact that you re both hipster faggots
458,3,2,1,0,0,"@CharleeRedz13 your gay stfu, dumb monkey",your gay stfu dumb monkey
459,3,2,1,0,0,@ChaseBasford chase you God damn faggot &#128514;&#128557;&#128514;&#128557;,chase you god damn faggot 128514 128557 128514 128557
460,3,2,0,1,0,@CheCha__ be gone my nigguh,be gone my nigguh
461,3,3,0,0,0,"@Cheesus85 @greyyygoose faaaaggggottttt, speaking with the blonde hair and confused, you're a hypocrite, cuz you're a faggot",faaaaggggottttt speaking with the blonde hair and confused you re a hypocrite cuz you re a faggot
462,3,2,1,0,0,@Chink_19 shut up chink.!!!,19 shut up chink
463,3,2,1,0,0,"@Chris_Anzueto @Josh_Mackey15 you call someone a faggot and then say to kill themselves, you are a pathetic human being. A fucking disgrace.",anzueto mackey15 you call someone a faggot and then say to kill themselves you are a pathetic human being a fucking disgrace
464,3,3,0,0,0,@Christian_ESEM you don't know what your talking about retarded faggot,esem you don t know what your talking about retarded faggot
465,3,2,0,1,0,"@Cody_smith64 true! I miss yall man, yall are my brothers. Is mikey starting? And what about the chink? Lmfao",smith64 true i miss yall man yall are my brothers is mikey starting and what about the chink lmfao
466,3,2,1,0,0,@CrackerJhak Because you're a fag,because you re a fag
467,3,2,1,0,0,@CsSalazar15 wetback &#128513;&#128514;&#128514;&#128514;&#128514;&#128557;,wetback 128513 128514 128514 128514 128514 128557
468,3,3,0,0,0,"@DaRealAlexInLA @Woody_AFC @Rodriguez5_ the nig is fun to watch got to admit, ebola boy can speak broken Spanish too lol",afc the nig is fun to watch got to admit ebola boy can speak broken spanish too lol
469,3,2,1,0,0,@DangItsTiff you look like fucking shrek bitch,you look like fucking shrek bitch
470,3,2,1,0,0,@DanielSizelove @Conrad_MLG get on cunt,mlg get on cunt
471,3,2,1,0,0,@DarienDaywalt bitch shut the fuck up goddam your a slut bitch whore nigga,bitch shut the fuck up goddam your a slut bitch whore nigga
472,3,2,1,0,0,@Darienbaby_xoxo jk I'd fuck a dog before I fuck you fish pussy,xoxo jk i d fuck a dog before i fuck you fish pussy
473,3,2,1,0,0,@DatBoyRayT because if you support lesbians you have to support faggots there's no difference.,because if you support lesbians you have to support faggots there s no difference
474,3,2,1,0,0,@DavetheBrave1 that hoe on some other shit bro rt and 100x better rn that a nigga high,that hoe on some other shit bro rt and 100x better rn that a nigga high
475,3,2,1,0,0,@DeezNutsDoe I'd hate feeling like a faggot too punk ass hoe,i d hate feeling like a faggot too punk ass hoe
476,3,2,1,0,0,@DeezNutsDoe how about you wash my butthole out with your tongue you little faggot,how about you wash my butthole out with your tongue you little faggot
477,3,3,0,0,0,"@DefendWallSt Whatever! Fuck all those assholes. They're niggers, they all look alike to me.",whatever fuck all those assholes they re niggers they all look alike to me
478,3,2,1,0,0,"@DefendWallSt those little #ISIS faggots usually have bags over their heads anyway. 
Makes bullet placement interesting thru a scope.",those little isis faggots usually have bags over their heads anyway makes bullet placement interesting thru a scope
479,3,2,1,0,0,@Derek_Kirchner7 @tori_mills02 fags&#128567;&#128567;,kirchner7 mills02 fags 128567 128567
480,3,2,1,0,0,"@DestroTheNoble @nekolin purple &amp; pink....for the faggots who want to be protected...by the police, instead of BEARING ARMS if need be!",purple amp pink for the faggots who want to be protected by the police instead of bearing arms if need be
481,3,2,1,0,0,@DevilFzyq @DevilElyie @TehDevilClan shut up fag,shut up fag
482,3,2,0,1,0,@DjChubbESwagg this like a retarded wu-tang clan,this like a retarded wu tang clan
483,3,2,1,0,0,@DolanGang beans u beaner?,beans u beaner
484,3,2,1,0,0,@DolanGang you wouldn't know fag,you wouldn t know fag
485,3,2,1,0,0,"@DonnerKay @surlyrevenant An enraged 6'4"" 290 lb Mike Brown lethal weapon on legs.His hatred 4 the police &amp; whitey added fuel 2 his arsenal",an enraged 6 4 290 lb mike brown lethal weapon on legs his hatred 4 the police amp whitey added fuel 2 his arsenal
486,3,2,1,0,0,@Drfreezeburnn @DaithiDeNogla I just learned how many retards you can find when you search trending topics.,i just learned how many retards you can find when you search trending topics
487,3,2,1,0,0,@Drfreezeburnn That's not bias. It's an objective fact that Philly fans are cunts.,that s not bias it s an objective fact that philly fans are cunts
488,3,3,0,0,0,@EleyCome_EleyGo @caykelly16 movies don't matter as long as you do coon shit with coons you're a nigga!,eleygo movies don t matter as long as you do coon shit with coons you re a nigga
489,3,2,1,0,0,"@EnglishBrit123 sounds like a good idea. But I want my word to be spread. Jews, niggers and commies alike.",sounds like a good idea but i want my word to be spread jews niggers and commies alike
490,3,2,1,0,0,@ErinTaylor14 @BRios82 you both sure do You want to give a free pass to every border jumper in this country you two are what's wrong here,you both sure do you want to give a free pass to every border jumper in this country you two are what s wrong here
491,3,2,1,0,0,@EvanBecker513 @_TriggaPlease_ @MorbidMermaid @zooyorkinit @_ShayisdaBOMB_ @Rainbowblake because she's a nigger,triggaplease shayisdabomb because she s a nigger
492,3,2,1,0,0,@EvanDMyers @nineinchessoft you have a redneck attitude. The same people that think Benghazzi is real think Fox fake nws is real. Your one,you have a redneck attitude the same people that think benghazzi is real think fox fake nws is real your one
493,3,2,1,0,0,@Fardousaa becuz no man should celebrate his bday at a drreams #faggot,becuz no man should celebrate his bday at a drreams faggot
494,3,2,1,0,0,@Fit4LifeMike @chanelisabeth hoe don't make me put up screenshots of your texts to me hoe,hoe don t make me put up screenshots of your texts to me hoe
495,6,4,1,1,0,@Flow935 jus wanted to let y&#225;ll know hope the hurricane kills your soca sunday trash #LORDWILLIN,jus wanted to let y 225 ll know hope the hurricane kills your soca sunday trash lordwillin
496,3,2,1,0,0,@FrankieJGrande ew queer white thirsty bitch,ew queer white thirsty bitch
497,3,3,0,0,0,@FrankieJGrande fugly queer white trash,fugly queer white trash
498,3,2,1,0,0,@FrankieJGrande omg gtfo white faggot,omg gtfo white faggot
499,3,3,0,0,0,@FreddyAmazin ratchet looking nigger,ratchet looking nigger
500,3,3,0,0,0,@FreeAJay you understand you look like a real life dyke right? Like you look like a WNBA dyke bro. A sports bra &amp; bball shorts wearing dyke,you understand you look like a real life dyke right like you look like a wnba dyke bro a sports bra amp bball shorts wearing dyke
501,3,2,1,0,0,"@Fromtheshwa yes now get off twitter, you lame negros should have never learned how to use the Internet",yes now get off twitter you lame negros should have never learned how to use the internet
502,3,2,1,0,0,@FuckBoiRik hahahaha youza fuck wigger,hahahaha youza fuck wigger
503,3,2,1,0,0,"@Fugazi3011 ""leave you beaner retard""",leave you beaner retard
504,3,2,1,0,0,@Garner_412 heyyyyyyyyyyy fag boy am I gonna watch you play?,412 heyyyyyyyyyyy fag boy am i gonna watch you play
505,3,2,1,0,0,"@GeneTNBARockBox Says the old man :( I hope you can survive another 10 years, you silly Jigga boo monkey",says the old man i hope you can survive another 10 years you silly jigga boo monkey
506,3,2,1,0,0,@GlitteredInPink hoe don't tweet me,hoe don t tweet me
507,3,2,1,0,0,"@GoDaddy Hope you guys do get attacked for supporting SOPA, bunch of dirty snake faggots.",hope you guys do get attacked for supporting sopa bunch of dirty snake faggots
508,3,2,1,0,0,"@God_loves_biebs Go pray in a church or something fag, no one cares about your religious bullshit.",loves biebs go pray in a church or something fag no one cares about your religious bullshit
509,3,2,0,1,0,"@Godsmack_Music @iTunesMusic @iTunes That band is white trash, and only white trash would buy that album.",music that band is white trash and only white trash would buy that album
510,3,3,0,0,0,@GossipCop Julie tell them crybaby blacks to get someone blk. and dress them up white faced......niggers always whining!,julie tell them crybaby blacks to get someone blk and dress them up white faced niggers always whining
511,3,2,1,0,0,@GrizzboAdams @wyattnuckels haha ight nig calm yoself,haha ight nig calm yoself
512,3,2,1,0,0,@GrizzboAdams fucking block your white ass because you try to start shit like a fucking queer so fuck you NIGGA,fucking block your white ass because you try to start shit like a fucking queer so fuck you nigga
513,3,2,1,0,0,@GrizzboAdams ight nigga haha fucking queer has to clear his schedule,ight nigga haha fucking queer has to clear his schedule
514,3,2,1,0,0,@GrizzboAdams roid rage much faggot?,roid rage much faggot
515,3,2,1,0,0,@Gutierrez_Alf legit retard,alf legit retard
516,3,2,1,0,0,"@HarveyLevinTMZ @sly309 they want what I got, I want what they got, America.they got the word nigger, I want it to",they want what i got i want what they got america they got the word nigger i want it to
517,3,3,0,0,0,@HeauxmerSimpson I'm jus tryna vaca away from the niggers bro.,i m jus tryna vaca away from the niggers bro
518,3,2,1,0,0,"@HeilSidious Sion is a faggot. Very meh ganks pre-6 and post-6 his ganks are still pretty meh he's just a tank, nothing special imo Mao +",sion is a faggot very meh ganks pre 6 and post 6 his ganks are still pretty meh he s just a tank nothing special imo mao
519,3,2,1,0,0,@Herfarm @SteveWorks4You @TheDemocrats your low info redneck dumbasses vote for these corporate shills that idiots like you believe #dummies,your low info redneck dumbasses vote for these corporate shills that idiots like you believe dummies
520,3,2,1,0,0,@Herfarm Move out of our country teabaggers!,move out of our country teabaggers
521,3,2,1,0,0,@HollowDaDonLOM those god damn chinks. http://t.co/Bi6fgP5vGo,those god damn chinks
522,3,2,1,0,0,@Hovaa_ #niggerfood #niggerperson #you #are #a #nigger,niggerfood niggerperson you are a nigger
523,6,4,2,0,0,@Hovaa_ ok wat ever u say whitey. u prolly never even seen shaft.,ok wat ever u say whitey u prolly never even seen shaft
524,3,3,0,0,0,@Hovaa_ shut up lizard faggot nigger cunt,shut up lizard faggot nigger cunt
525,6,6,0,0,0,@Hovaa_ ya I know all the slang I'm racist I h8 porch monkies,ya i know all the slang i m racist i h8 porch monkies
526,3,3,0,0,0,@HuffingtonPost if the faggots can have a page y cant they?faggots offend me more than them,if the faggots can have a page y cant they faggots offend me more than them
527,3,2,1,0,0,"@HuffingtonPost im American, don't give 2 shits about the beaners, ship them beaners back",im american don t give 2 shits about the beaners ship them beaners back
528,3,2,1,0,0,@HuffingtonPost y don't that bitch just shoot herself? so sick of all those whores!,y don t that bitch just shoot herself so sick of all those whores
529,3,2,1,0,0,@Hunglikerobby_ that was so gay. And I was tanning bitch. Juvie made me white,that was so gay and i was tanning bitch juvie made me white
530,3,3,0,0,0,@Huntermoore happy cuz I woke up white and not a nigger!,happy cuz i woke up white and not a nigger
531,3,2,1,0,0,@Huntermoore nigger!!,nigger
532,3,3,0,0,0,@IDisDummies Can you speak one coherent sentence without sounding like a nig? Seriously.,can you speak one coherent sentence without sounding like a nig seriously
533,3,2,1,0,0,@IGGYAZALEA it was a joke you fugly bitch be happy uncle snoop even acknowledged your nasty ass lmao,it was a joke you fugly bitch be happy uncle snoop even acknowledged your nasty ass lmao
534,3,2,1,0,0,"@IWantHis_Heart Ok u fat precious lookin ass bitch, u big fat back at the barnyard lookin ass bitch. I can fix my grammar but u still fat",heart ok u fat precious lookin ass bitch u big fat back at the barnyard lookin ass bitch i can fix my grammar but u still fat
535,3,2,1,0,0,@IamShady_ that's not even a real word! Must have hit a blunt and started making up shit with your nigger ass lol,that s not even a real word must have hit a blunt and started making up shit with your nigger ass lol
536,3,2,1,0,0,@Iemonaids done that spell check we know you meant fat liberal Dyke feminist Nazi bitches,done that spell check we know you meant fat liberal dyke feminist nazi bitches
537,3,3,0,0,0,@ImToBlame you a fatherless wallet carrying ass video game playing ass negro breh. You filth. No way you can afford to date a #TwitterHoney.,you a fatherless wallet carrying ass video game playing ass negro breh you filth no way you can afford to date a twitterhoney
538,3,2,1,0,0,@Im_Thirst randies are fags,thirst randies are fags
539,3,2,1,0,0,@ImpactParasite just fuckin roasted this faggot,just fuckin roasted this faggot
540,3,2,1,0,0,@InTheOvenJews @SlaveCatcher88 @marylene58 we should hang out ovenjew. Have a lot in common. People waste time on nigs. Jews r r problem.,we should hang out ovenjew have a lot in common people waste time on nigs jews r r problem
541,3,2,1,0,0,@InfidelAlie that should read suck on my bacon encrusted middle finger Muslim twats,that should read suck on my bacon encrusted middle finger muslim twats
542,3,2,1,0,0,@ItsKeeshKapeesh *yourself *faggot buy a dictionary,yourself faggot buy a dictionary
543,3,2,1,0,0,"@ItsMander @kfc
You can always gets da colored folk back in da cage wit da KFC",you can always gets da colored folk back in da cage wit da kfc
544,3,2,1,0,0,@ItsYOUR_man nothin much cousin touching white trash wigger wannabe bitch boy dick sucking fucking gay bitch,man nothin much cousin touching white trash wigger wannabe bitch boy dick sucking fucking gay bitch
545,3,2,0,1,0,@JGardenofEden @KySportsRadio @ryanlemond But...country music listeners really are hicks and alcoholics &#128514;&#128514;,but country music listeners really are hicks and alcoholics 128514 128514
546,3,2,1,0,0,@JMC2488 @jetsgreen @TB12FAN and fuck you too ya little bitch you look like a Mexican sucking a cock in ur profile,and fuck you too ya little bitch you look like a mexican sucking a cock in ur profile
547,3,2,0,1,0,@JOLTNG niger,niger
548,3,3,0,0,0,"@JPantsdotcom @Todd__Kincannon @the__realtony I'm partial, faggot..homo...both fairly describes the same sick twisted Assholes out there.",kincannon realtony i m partial faggot homo both fairly describes the same sick twisted assholes out there
549,3,2,1,0,0,@JRise88 @G_Anderson4 what do you want fag,anderson4 what do you want fag
550,3,2,1,0,0,@JRise88 @LongLiveTylerD your a fag,your a fag
551,3,2,1,0,0,@JRise88 shut up you stupid bitch,shut up you stupid bitch
552,3,2,1,0,0,@JacobbBacker fag,fag
553,3,3,0,0,0,@JacobbBacker you don't know shit about me faggot bitch,you don t know shit about me faggot bitch
554,3,3,0,0,0,@JadeGreenleaf fag,fag
555,3,2,1,0,0,@JaiBrooks1 faggot,faggot
556,3,2,1,0,0,@JaiBrooks1 not funny u faggot,not funny u faggot
557,3,2,1,0,0,@JaiBrooks1 ur brother looks so queer and ugly,ur brother looks so queer and ugly
558,3,2,0,1,0,"@JasonMoriarty13 I remember his nephew Lucas crying and dan saying ""quit being such a pussy and grow a pair"" or something. &#128514;&#128557; dans so funny.",i remember his nephew lucas crying and dan saying quit being such a pussy and grow a pair or something 128514 128557 dans so funny
559,3,2,1,0,0,@Jaytwofly @G_MUCKA good leave you stupid faggot,mucka good leave you stupid faggot
560,3,2,1,0,0,"@Jaytwofly huh, lol mad nigger is mad",huh lol mad nigger is mad
561,3,2,1,0,0,@JewelsAndDrugs9 @ladygaga @madonna lmao madonnas music sucks? yeah you're fucking stupid if you think gaga is better. retard,lmao madonnas music sucks yeah you re fucking stupid if you think gaga is better retard
562,3,2,1,0,0,@JimBoberson happy birthday faggot,happy birthday faggot
563,3,2,1,0,0,"@JizzAtTheScene and how am I assume shit 
,hmm cuz u don't know what fuck u talking about crackers these days.",and how am i assume shit hmm cuz u don t know what fuck u talking about crackers these days
564,3,2,1,0,0,@JoeDouglas1 I guess blaspheme to your Allah is ok if your pos muzzie huh? @JewJitsuGrl @efilnikcufecin7 @Darknight420,i guess blaspheme to your allah is ok if your pos muzzie huh
565,3,3,0,0,0,@JoeDouglas1 sit down and stfu raghead @Darknight420 @hajihuntingpat,sit down and stfu raghead
566,3,3,0,0,0,@Joey_D26 sweet comeback u fuckin herb I dnt watch soccer but id still wax your bitch ass in it go swallow the red soxs kids ur from NYC fag,d26 sweet comeback u fuckin herb i dnt watch soccer but id still wax your bitch ass in it go swallow the red soxs kids ur from nyc fag
567,3,2,1,0,0,"@JuanYeeze damn took this dumb spic nearly 2 days to respond, wuz really good tho beaner?",damn took this dumb spic nearly 2 days to respond wuz really good tho beaner
568,3,2,1,0,0,"@JuanYeeze shut yo beaner ass up spic and hop your faggot ass back across the border little nigga, go listen to some pitbull",shut yo beaner ass up spic and hop your faggot ass back across the border little nigga go listen to some pitbull
569,3,2,1,0,0,@JungleFeverFren fuck u nigger,fuck u nigger
570,3,3,0,0,0,@KLSouth @Miss_Didi23 is an evil hate whitey racist who thinks Delbert Belton deserved it. @MaryForbes14 @EnemiesofDonnaJ @StephAnnAnson,didi23 is an evil hate whitey racist who thinks delbert belton deserved it
571,3,2,1,0,0,@KamRenee ugly nigger,ugly nigger
572,3,2,1,0,0,"@KeebitHalal @LogansWarning gotta love it when the islamofascist cow tries to make a retort about age, typical muzzie idiocy",gotta love it when the islamofascist cow tries to make a retort about age typical muzzie idiocy
573,3,2,0,1,0,"@Ken_GTH nahh , whatever you are spook or spic, I still don't like you . Good day",gth nahh whatever you are spook or spic i still don t like you good day
574,3,2,1,0,0,@Kenny__Wright @itsfrankybitch @yoPapi_chulo so if your 17 and in high school you dont have your own house you fucking faggot,wright chulo so if your 17 and in high school you dont have your own house you fucking faggot
575,3,2,1,0,0,@Kevin_McAdams Because Ian's retarded,mcadams because ian s retarded
576,3,2,0,1,0,"@KingHov1313 i got a dyke wit a child as whse mgr, and she jus hired another girlboy dis week....",i got a dyke wit a child as whse mgr and she jus hired another girlboy dis week
577,3,2,1,0,0,@King_Albert21 @Ceto_13 u pulled.that queer shit as spon as u put no homo lol,albert21 13 u pulled that queer shit as spon as u put no homo lol
578,6,4,2,0,0,"@KuntaKayne I have never seen such ignorant, illiterate pieces of shit in my life. Bring in Natl Guard &amp; disperse this trash. @bassem_masri",i have never seen such ignorant illiterate pieces of shit in my life bring in natl guard amp disperse this trash masri
579,7,6,1,0,0,@L1LTR4P fucking losers wetbacks #SorryNotSorry,fucking losers wetbacks sorrynotsorry
580,3,3,0,0,0,@Legionary1488 @JomavaesJos now we have a Ebloa case in Texas. If we kill all the niggers we might be safe.,now we have a ebloa case in texas if we kill all the niggers we might be safe
581,3,2,1,0,0,@LeonBaptist idk you into mouthy spics on welfare with 6 kids and 3 baby daddy's?,idk you into mouthy spics on welfare with 6 kids and 3 baby daddy s
582,3,3,0,0,0,@Levi_Page I don't bend that way queer. Thanks for the offer it's flattering.,page i don t bend that way queer thanks for the offer it s flattering
583,3,3,0,0,0,@LexVan13 go back to nigeria faggot,go back to nigeria faggot
584,3,2,0,1,0,@Lil_A47 &#128514;&#128514;&#128514; you're a coon,a47 128514 128514 128514 you re a coon
585,3,2,1,0,0,"@LobstrThinkTank Yeah! Me too. My people, the women, laff at the set apart men... they love the real niggas or niggers.",yeah me too my people the women laff at the set apart men they love the real niggas or niggers
586,3,2,0,1,0,"@LokiHulibele @mediacrooks @AamAadmiParty They have mix, not all are retards. AAP is Maoists, terrorists,Congies and delusional Retards",they have mix not all are retards aap is maoists terrorists congies and delusional retards
587,3,2,1,0,0,@Lovelesslovely @Kwitchabichen25 hey aklve! Im taking out the black ghetto trash. Youre blocked nigger,hey aklve im taking out the black ghetto trash youre blocked nigger
588,3,3,0,0,0,@MakeAnothaHov T.o. was a faggot crybaby,t o was a faggot crybaby
589,3,2,1,0,0,@MarianCristinax you a fag b,you a fag b
590,3,3,0,0,0,@MarkHalperin @WSJopinion @BarackObama Anything to trash this black President!!,anything to trash this black president
591,3,3,0,0,0,@MattHomeTeam - you know what you did you faggot. There are literally thousands of people that have you on their radar homo,you know what you did you faggot there are literally thousands of people that have you on their radar homo
592,3,2,1,0,0,@Matt_Petrie22 geta Life faggot,petrie22 geta life faggot
593,3,3,0,0,0,@Maxwell_Larsen your a cunt,larsen your a cunt
594,3,2,1,0,0,@McwilliamsBrett shut your legs hoe,shut your legs hoe
595,3,3,0,0,0,@MenachemDreyfus @NatlFascist88 @waspnse Shit your ass and shabbat your moms pussy u Jew bastard. Ur times coming. Heil Hitler!,shit your ass and shabbat your moms pussy u jew bastard ur times coming heil hitler
596,3,2,1,0,0,@MilesM_05 shut up coon.,05 shut up coon
597,3,2,1,0,0,@MillerLite I don't follow you because everything about your company is white trash.,i don t follow you because everything about your company is white trash
598,3,2,1,0,0,@Mimistheone You really seem to love Sandusky. Weirdo. Ur a creepy ass cracker!,you really seem to love sandusky weirdo ur a creepy ass cracker
599,3,2,1,0,0,@Mimistheone stop trolling me u creepy ass cracker!!!,stop trolling me u creepy ass cracker
600,3,2,1,0,0,"@Misplaced_Momma 
She be what we say in da hood white trash",momma she be what we say in da hood white trash
601,3,2,0,1,0,"@Misplaced_Momma 
Y&#8217;all whitey gots to PAY fo da preparations",momma y 8217 all whitey gots to pay fo da preparations
602,3,0,3,0,1,!!!!! RT @mleew17: boy dats cold...tyga dwn bad for cuffin dat hoe in the 1st place!!,rt boy dats cold tyga dwn bad for cuffin dat hoe in the 1st place
603,3,0,3,0,1,!!!!!!! RT @UrKindOfBrand Dawg!!!! RT @80sbaby4life: You ever fuck a bitch and she start to cry? You be confused as shit,rt dawg rt you ever fuck a bitch and she start to cry you be confused as shit
604,3,0,2,1,1,!!!!!!!!! RT @C_G_Anderson: @viva_based she look like a tranny,rt g anderson based she look like a tranny
605,6,0,6,0,1,!!!!!!!!!!!!! RT @ShenikaRoberts: The shit you hear about me might be true or it might be faker than the bitch who told it to ya &#57361;,rt the shit you hear about me might be true or it might be faker than the bitch who told it to ya 57361
606,3,1,2,0,1,"!!!!!!!!!!!!!!!!!!""@T_Madison_x: The shit just blows me..claim you so faithful and down for somebody but still fucking with hoes! &#128514;&#128514;&#128514;""",madison x the shit just blows me claim you so faithful and down for somebody but still fucking with hoes 128514 128514 128514
607,3,0,3,0,1,"!!!!!!""@__BrighterDays: I can not just sit up and HATE on another bitch .. I got too much shit going on!""",brighterdays i can not just sit up and hate on another bitch i got too much shit going on
608,3,0,3,0,1,!!!!&#8220;@selfiequeenbri: cause I'm tired of you big bitches coming for us skinny girls!!&#8221;,8220 cause i m tired of you big bitches coming for us skinny girls 8221
609,3,0,3,0,1,""" &amp; you might not get ya bitch back &amp; thats that """,amp you might not get ya bitch back amp thats that
610,3,1,2,0,1,""" @rhythmixx_ :hobbies include: fighting Mariam""

bitch",hobbies include fighting mariam bitch
611,3,0,3,0,1,""" Keeks is a bitch she curves everyone "" lol I walked into a conversation like this. Smh",keeks is a bitch she curves everyone lol i walked into a conversation like this smh
612,3,0,3,0,1,""" Murda Gang bitch its Gang Land """,murda gang bitch its gang land
613,3,0,2,1,1,""" So hoes that smoke are losers ? "" yea ... go on IG",so hoes that smoke are losers yea go on ig
614,3,0,3,0,1,""" bad bitches is the only thing that i like """,bad bitches is the only thing that i like
615,3,1,2,0,1,""" bitch get up off me """,bitch get up off me
616,3,0,3,0,1,""" bitch nigga miss me with it """,bitch nigga miss me with it
617,3,0,3,0,1,""" bitch plz whatever """,bitch plz whatever
618,3,1,2,0,1,""" bitch who do you love """,bitch who do you love
619,3,0,3,0,1,""" bitches get cut off everyday B """,bitches get cut off everyday b
620,3,0,3,0,1,""" black bottle &amp; a bad bitch """,black bottle amp a bad bitch
621,3,0,3,0,1,""" broke bitch cant tell me nothing """,broke bitch cant tell me nothing
